256,191,44625,1,0,0:0:0:0:
256,191,45625,1,0,0:0:0:0:
256,191,46125,1,0,0:0:0:0:
256,191,46875,1,0,0:0:0:0:
256,191,47625,1,0,0:0:0:0:
256,191,48625,1,0,0:0:0:0:
256,191,49625,1,0,0:0:0:0:
256,191,50125,1,0,0:0:0:0:
256,191,50375,1,0,0:0:0:0:
256,191,50625,1,0,0:0:0:0:
256,191,50875,1,0,0:0:0:0:
256,191,51625,1,0,0:0:0:0:
256,190,54125,1,0,0:0:0:0:
256,190,54875,1,0,0:0:0:0:
256,190,55625,1,0,0:0:0:0:
256,190,56625,1,0,0:0:0:0:
256,190,57625,1,0,0:0:0:0:
256,190,58125,1,0,0:0:0:0:
256,190,58375,1,0,0:0:0:0:
256,190,58625,1,0,0:0:0:0:
256,190,58875,1,0,0:0:0:0:
256,190,59625,1,0,0:0:0:0:
256,190,60625,1,0,0:0:0:0:
256,190,61625,1,0,0:0:0:0:
256,190,62125,1,0,0:0:0:0:
256,190,62875,1,0,0:0:0:0:
256,190,63625,1,0,0:0:0:0:
256,190,64625,1,0,0:0:0:0:
256,190,65625,1,0,0:0:0:0:
256,190,66125,1,0,0:0:0:0:
256,190,66375,1,0,0:0:0:0:
256,190,66625,1,0,0:0:0:0:
256,190,66875,1,0,0:0:0:0:
256,190,67625,1,0,0:0:0:0:
256,190,70125,1,0,0:0:0:0:
256,190,70375,1,0,0:0:0:0:
256,190,70625,1,0,0:0:0:0:
256,190,70875,1,0,0:0:0:0:
256,190,71375,1,0,0:0:0:0:
256,190,71625,1,0,0:0:0:0:
256,190,74125,1,0,0:0:0:0:
256,190,74875,1,0,0:0:0:0:
256,190,75625,1,0,0:0:0:0:
256,190,76375,1,0,0:0:0:0:
256,190,78125,1,0,0:0:0:0:
256,190,78375,1,0,0:0:0:0:
256,190,78625,1,0,0:0:0:0:
256,190,78875,1,0,0:0:0:0:
256,190,79375,1,0,0:0:0:0:
256,190,79625,1,0,0:0:0:0:
256,191,82625,1,0,0:0:0:0:
256,191,83125,1,0,0:0:0:0:
256,191,83625,1,0,0:0:0:0:
256,191,86125,1,0,0:0:0:0:
256,191,86375,1,0,0:0:0:0:
256,191,86625,1,0,0:0:0:0:
256,191,86875,1,0,0:0:0:0:
256,191,87375,1,0,0:0:0:0:
256,191,87625,1,0,0:0:0:0:
256,191,88375,1,0,0:0:0:0:
256,191,89125,1,0,0:0:0:0:
256,191,90125,1,0,0:0:0:0:
256,191,90875,1,0,0:0:0:0:
256,191,91625,1,0,0:0:0:0:
256,191,92375,1,0,0:0:0:0:
253,190,94125,1,0,0:0:0:0:
253,190,94375,1,0,0:0:0:0:
253,190,94625,1,0,0:0:0:0:
253,190,94875,1,0,0:0:0:0:
253,190,95375,1,0,0:0:0:0:
253,190,95625,1,0,0:0:0:0:
253,190,96375,1,0,0:0:0:0:
253,190,97125,1,0,0:0:0:0:
253,190,98625,1,0,0:0:0:0:
253,190,99125,1,0,0:0:0:0:
253,190,99625,1,0,0:0:0:0:
